139	43.877204ms
140	56.382506ms
141	56.231573ms
142	58.880353ms
143	59.085429ms
144	48.660256ms
145	56.413442ms
146	42.16076ms
147	50.970973ms
148	49.410565ms
149	60.965458ms
150	54.832755ms
151	55.869113ms
152	50.113849ms
153	60.667893ms
154	54.825948ms
155	55.961464ms
156	59.408509ms
157	42.362711ms
158	61.910411ms
159	40.36426ms
160	52.000606ms
161	51.994924ms
162	60.85512ms
163	49.264615ms
164	46.425572ms
165	55.445818ms
166	59.093211ms
167	45.536743ms
168	61.211407ms
169	58.781543ms
170	54.87013ms
171	61.486544ms
172	50.320496ms
173	54.467475ms
174	56.903613ms
175	61.41756ms
176	59.98847ms
177	51.119467ms
178	50.732777ms
179	48.983057ms
180	55.589858ms
181	48.34087ms
182	56.538929ms
183	60.479876ms
184	61.484515ms
185	61.682031ms
186	50.090743ms
187	56.488228ms
188	64.353591ms
189	58.368915ms
190	63.107423ms
191	53.305408ms
192	61.138728ms
193	56.087336ms
194	53.583446ms
195	57.448021ms
196	69.712887ms
197	50.818807ms
198	53.392033ms
199	60.791856ms
200	54.311706ms
201	62.627825ms
202	64.51234ms
203	60.23496ms
204	60.510098ms
205	53.838552ms
206	54.225205ms
207	57.880821ms
208	55.087397ms
209	64.06166ms
210	49.074082ms
211	68.547637ms
212	59.844551ms
213	53.733175ms
214	62.203941ms
215	63.320482ms
216	61.438714ms
217	60.256652ms
218	43.142209ms
219	55.499902ms
220	56.506183ms
221	51.033594ms
222	58.266325ms
223	61.166833ms
224	61.940752ms
225	51.221769ms
226	54.722205ms
227	63.43903ms
228	60.634026ms
229	73.725995ms
230	66.774967ms
231	53.950876ms
232	54.897473ms
233	48.981243ms
234	52.282052ms
235	64.652061ms
236	56.635263ms
237	63.771152ms
238	64.814799ms
239	58.507897ms
240	53.178105ms
241	60.067897ms
242	67.8294ms
243	69.000991ms
244	79.028575ms
245	68.498399ms
246	43.949163ms
247	69.044715ms
248	61.876841ms
249	67.20778ms
250	58.883723ms
251	60.82337ms
252	56.922701ms
253	65.927235ms
254	64.518558ms
255	70.007828ms
256	55.851609ms
257	56.841166ms
258	62.322739ms
259	61.576885ms
260	74.054907ms
261	65.068494ms
262	62.677059ms
263	59.396439ms
264	50.480788ms
265	63.072275ms
266	66.445057ms
267	70.112414ms
268	52.160013ms
269	60.806422ms
270	64.163044ms
271	67.759394ms
272	56.749583ms
273	54.751974ms
274	63.136855ms
275	79.505102ms
276	62.230195ms
277	59.441394ms
278	66.696088ms
279	61.64782ms
280	64.856356ms
281	69.294999ms
282	68.358831ms
283	61.306822ms
284	62.447692ms
285	62.610186ms
286	69.390187ms
287	76.17186ms
288	54.955549ms
289	68.767538ms
290	75.602375ms
291	64.404056ms
292	63.76976ms
293	65.050419ms
294	62.896683ms
295	61.532275ms
296	80.958846ms
297	67.901854ms
298	73.193899ms
299	81.820384ms
300	56.159844ms
301	64.080848ms
302	71.866008ms
303	73.220553ms
304	68.772827ms
305	67.156224ms
306	68.196776ms
307	74.504808ms
308	64.445483ms
309	69.702016ms
310	146.847891ms
311	70.172906ms
312	62.644067ms
313	79.464926ms
314	72.391724ms
315	68.660398ms
316	65.715867ms
317	68.191037ms
318	71.688874ms
319	71.890145ms
320	69.571042ms
321	66.133293ms
322	68.229114ms
323	70.214906ms
324	66.863421ms
325	92.606071ms
326	74.423954ms
327	67.90674ms
328	75.234798ms
329	65.690169ms
330	68.20015ms
331	75.814833ms
332	80.567255ms
333	61.018755ms
334	80.23224ms
335	77.673151ms
336	76.203163ms
337	78.632276ms
338	70.89718ms
339	67.266269ms
340	78.566328ms
341	65.217835ms
342	60.921351ms
343	70.526935ms
344	75.807482ms
345	70.475451ms
346	73.527202ms
347	71.087123ms
348	72.04609ms
349	75.500786ms
350	66.118367ms
351	93.408403ms
352	65.051949ms
353	60.413992ms
354	79.197979ms
355	60.648338ms
356	75.025062ms
357	76.35239ms
358	76.078255ms
359	75.375163ms
360	70.397834ms
361	68.710317ms
362	80.956447ms
363	82.942568ms
364	69.572812ms
365	70.980127ms
366	75.178167ms
367	68.75032ms
368	76.575676ms
369	69.580235ms
370	67.807885ms
371	70.612193ms
372	86.971658ms
373	69.839353ms
374	101.343257ms
375	75.027205ms
376	73.668833ms
377	83.626198ms
378	85.767547ms
379	64.609793ms
380	75.118797ms
381	75.446838ms
382	75.90581ms
383	71.221344ms
384	67.269571ms
385	70.715789ms
386	75.852918ms
387	70.861602ms
388	73.826125ms
389	72.948984ms
390	79.279516ms
391	73.692967ms
392	76.392435ms
393	70.222014ms
394	78.526957ms
395	74.120084ms
396	71.883699ms
397	86.619055ms
398	80.345238ms
399	76.986159ms
400	77.722931ms
401	74.106077ms
402	72.453881ms
403	75.598748ms
404	79.174409ms
405	66.625917ms
406	81.09327ms
407	77.683764ms
408	72.134768ms
409	77.946479ms
410	77.566896ms
411	82.632856ms
412	124.340624ms
413	70.344361ms
414	87.973822ms
415	72.384728ms
416	77.830418ms
417	67.659496ms
418	86.514382ms
419	83.647697ms
420	75.622891ms
421	78.1841ms
422	71.950991ms
423	78.177996ms
424	83.763803ms
425	72.437106ms
426	78.032104ms
427	74.955377ms
428	86.288798ms
429	79.140219ms
430	79.362499ms
431	67.753788ms
432	92.424256ms
433	107.124687ms
434	77.583057ms
435	82.831595ms
436	79.096234ms
437	84.804452ms
438	70.703685ms
439	86.263462ms
440	82.772714ms
441	84.144377ms
442	83.941654ms
443	67.010865ms
444	74.232524ms
445	84.760952ms
446	80.708543ms
447	81.122577ms
448	79.459069ms
449	76.29602ms
450	81.511883ms
451	85.097689ms
452	67.11111ms
453	87.956091ms
454	72.050099ms
455	78.395063ms
456	81.545894ms
457	92.338831ms
458	82.105923ms
459	103.411272ms
460	81.335146ms
461	90.233588ms
462	104.443102ms
463	73.066106ms
464	85.442342ms
465	82.574194ms
466	78.101744ms
467	81.68607ms
468	77.97401ms
469	77.826163ms
470	91.787691ms
471	90.107116ms
472	91.575244ms
473	81.480793ms
474	74.569247ms
475	96.90421ms
476	75.181587ms
477	84.588672ms
478	78.587899ms
479	87.755248ms
480	80.195062ms
481	85.23506ms
482	151.957362ms
483	106.497999ms
484	97.132446ms
485	83.580084ms
486	84.312484ms
487	92.737283ms
488	95.811524ms
489	80.853805ms
490	81.561482ms
491	85.442148ms
492	93.989722ms
493	87.603092ms
494	81.641038ms
495	78.841193ms
496	83.469071ms
497	87.98ms
498	82.834972ms
499	85.515464ms
500	83.901178ms
501	79.939162ms
502	75.215458ms
503	78.26492ms
504	82.345677ms
505	80.143309ms
506	89.018605ms
507	99.453784ms
508	80.531582ms
509	88.023428ms
510	80.205749ms
511	86.044171ms
512	80.587657ms
513	91.014839ms
514	81.134409ms
515	105.461136ms
516	87.519173ms
517	83.628648ms
518	145.269954ms
519	87.82729ms
520	123.120394ms
521	82.065616ms
522	87.952451ms
523	88.13968ms
524	88.200527ms
525	92.091903ms
526	100.857122ms
527	96.509514ms
528	83.70703ms
529	86.428443ms
530	77.719873ms
531	84.098597ms
532	101.497739ms
533	77.206537ms
534	125.023019ms
535	97.505169ms
536	91.255212ms
537	77.036751ms
538	170.119939ms
539	109.553746ms
540	113.638841ms
541	93.814505ms
542	82.373856ms
543	103.71698ms
544	101.836341ms
545	71.797912ms
546	86.390569ms
547	141.543679ms
548	86.913246ms
549	87.8794ms
550	100.689855ms
551	91.293764ms
552	80.373661ms
553	89.554995ms
554	89.563657ms
555	87.788435ms
556	92.81512ms
557	89.322541ms
558	95.526454ms
559	94.434558ms
560	104.63605ms
561	79.77852ms
562	81.343126ms
563	98.079947ms
564	92.989179ms
565	93.008518ms
566	110.397018ms
567	137.49544ms
568	86.510136ms
569	93.694947ms
570	79.508398ms
571	212.224922ms
572	82.434565ms
573	90.600392ms
574	102.053673ms
575	106.092442ms
576	69.475576ms
577	197.133831ms
578	79.200597ms
579	93.381608ms
580	99.174076ms
581	109.973137ms
582	187.549013ms
583	87.187343ms
584	124.834206ms
585	84.731195ms
586	162.024256ms
587	100.366657ms
588	145.990257ms
589	78.892645ms
590	83.705784ms
591	107.742652ms
592	98.615056ms
593	112.152511ms
594	91.359876ms
595	115.654269ms
596	91.689538ms
597	93.06347ms
598	96.944632ms
599	92.673732ms
600	102.739452ms
601	94.938278ms
602	107.451476ms
603	98.904927ms
604	97.063475ms
605	81.642931ms
606	248.870051ms
607	81.535342ms
608	92.83594ms
609	98.641768ms
610	89.301163ms
611	103.932929ms
612	92.104686ms
613	98.716091ms
614	110.874037ms
615	138.867776ms
616	89.978559ms
617	153.166404ms
618	108.615744ms
619	122.815835ms
620	99.115825ms
621	96.255401ms
622	147.118567ms
623	86.785842ms
624	97.888879ms
625	99.837095ms
626	90.665803ms
627	147.821539ms
628	101.331539ms
629	141.526098ms
630	99.459478ms
631	91.661374ms
632	276.757692ms
633	88.087082ms
634	161.47643ms
635	89.545982ms
636	94.28463ms
637	100.100323ms
638	104.20269ms
639	97.544972ms
640	138.113797ms
641	101.193767ms
642	100.968229ms
643	101.4285ms
644	92.568979ms
645	220.236259ms
646	105.474433ms
647	176.278906ms
648	82.993467ms
649	228.667915ms
650	95.268524ms
651	262.669613ms
652	104.000548ms
653	168.245181ms
654	145.756921ms
655	103.590001ms
656	213.085678ms
657	96.690134ms
658	155.319725ms
659	176.09869ms
660	100.783566ms
661	100.305656ms
662	104.063114ms
663	221.629107ms
664	93.906627ms
665	179.825796ms
666	94.525426ms
667	110.681737ms
668	132.217363ms
669	99.575284ms
670	94.60955ms
671	102.670336ms
672	134.472462ms
673	104.655077ms
674	111.474533ms
675	134.00708ms
676	181.892113ms
677	99.23473ms
678	124.308996ms
679	91.525373ms
680	205.305814ms
681	118.433754ms
682	93.488362ms
683	99.306222ms
684	133.496463ms
685	156.792816ms
686	122.852879ms
687	124.238692ms
688	101.58519ms
689	104.449882ms
690	156.401756ms
691	96.984711ms
692	85.135299ms
693	156.598751ms
694	149.374201ms
695	132.070633ms
696	112.024552ms
697	120.858625ms
698	93.499193ms
699	241.539431ms
700	94.093712ms
701	102.504011ms
702	101.631533ms
703	139.862502ms
704	95.491249ms
705	236.574467ms
706	94.307341ms
707	150.45998ms
708	94.937294ms
709	196.918783ms
710	112.480251ms
711	117.435587ms
712	111.130424ms
713	101.121883ms
714	142.637226ms
715	97.108379ms
716	103.936124ms
717	164.185435ms
718	87.333281ms
719	241.587396ms
720	112.484428ms
721	96.789681ms
722	167.93215ms
723	110.079353ms
724	119.025909ms
725	155.020196ms
726	107.871519ms
727	194.379486ms
728	107.809718ms
729	154.159095ms
730	92.839646ms
731	219.431548ms
732	261.337139ms
733	94.237612ms
734	193.33098ms
735	152.914936ms
736	96.049517ms
737	202.932398ms
738	186.196544ms
739	99.989857ms
740	114.976923ms
741	132.528563ms
742	213.523968ms
743	99.116776ms
744	238.285148ms
745	131.458955ms
746	106.348238ms
747	174.741117ms
748	167.030184ms
749	160.980655ms
750	103.856384ms
751	163.235275ms
752	96.048109ms
753	98.525119ms
754	101.750493ms
755	93.013411ms
756	84.866518ms
757	265.962467ms
758	119.461742ms
759	114.102807ms
760	196.762503ms
761	98.163772ms
762	91.134727ms
763	162.428127ms
764	191.098008ms
765	112.488618ms
766	174.986257ms
767	151.281215ms
768	180.999258ms
769	96.537785ms
770	187.365914ms
771	116.677748ms
772	117.615561ms
773	146.544908ms
774	119.009753ms
775	115.320338ms
776	245.974618ms
777	223.026506ms
778	133.106474ms
779	208.67667ms
780	120.135274ms
781	163.025468ms
782	147.23262ms
783	207.514877ms
784	146.835538ms
785	153.817624ms
786	124.161182ms
787	130.11769ms
788	172.738713ms
789	154.750694ms
790	228.885952ms
791	164.111591ms
792	106.942182ms
793	288.130717ms
794	165.861239ms
795	106.660102ms
796	158.48909ms
797	157.807935ms
798	207.74006ms
799	103.169113ms
800	121.4938ms
801	272.620572ms
802	166.3922ms
803	106.737619ms
804	136.549155ms
805	129.230229ms
806	177.919568ms
807	111.335036ms
808	205.258001ms
809	244.532716ms
810	217.245218ms
811	100.495175ms
812	137.580881ms
813	98.357543ms
814	181.690319ms
815	116.103934ms
816	140.205945ms
817	332.583699ms
818	116.80318ms
819	116.592728ms
820	196.255969ms
821	267.537816ms
822	114.953255ms
823	135.720004ms
824	128.85032ms
825	155.244535ms
826	99.210563ms
827	273.492774ms
828	176.210922ms
829	186.9881ms
830	270.872089ms
831	122.208366ms
832	106.03705ms
833	186.220371ms
834	178.148964ms
835	237.649501ms
836	229.436299ms
837	116.857959ms
838	132.043062ms
839	192.401636ms
840	217.441522ms
841	111.484842ms
842	128.965587ms
843	181.521263ms
844	233.826482ms
845	130.821125ms
846	152.033273ms
847	120.022772ms
848	180.690569ms
849	129.369283ms
850	205.666883ms
851	126.749291ms
852	171.134998ms
853	134.789178ms
854	249.482927ms
855	196.872343ms
856	192.542759ms
857	134.444551ms
858	244.736633ms
859	176.114196ms
860	132.580299ms
861	124.011286ms
862	216.066559ms
863	174.784569ms
864	125.722466ms
865	219.4267ms
866	396.965932ms
867	109.122342ms
868	151.611552ms
869	247.007159ms
870	111.971529ms
871	194.673ms
872	209.221224ms
873	240.564198ms
874	146.246311ms
875	224.420324ms
876	283.582851ms
877	100.503801ms
878	202.149022ms
879	235.366504ms
880	214.162831ms
881	124.634908ms
882	208.503365ms
883	160.065856ms
884	109.354476ms
885	211.244668ms
886	218.628135ms
887	197.200607ms
888	361.200485ms
889	199.315698ms
890	181.667168ms
891	172.029742ms
892	185.643885ms
893	259.121459ms
894	190.582671ms
895	133.54569ms
896	126.204007ms
897	246.63698ms
898	395.516653ms
899	177.311376ms
900	262.677596ms
901	217.599979ms
902	277.665559ms
903	192.019304ms
904	217.362854ms
905	235.565807ms
906	132.406985ms
907	281.498134ms
908	167.048994ms
909	165.643205ms
910	146.830146ms
911	118.486264ms
912	291.484998ms
913	101.078709ms
914	293.343043ms
915	119.802918ms
916	178.697071ms
917	307.347522ms
918	277.749197ms
919	193.540704ms
920	132.892547ms
921	238.46352ms
922	222.250028ms
923	136.568866ms
924	262.129347ms
925	128.107831ms
926	176.443942ms
927	168.44425ms
928	188.572903ms
929	183.208345ms
930	244.182948ms
931	152.55343ms
932	195.192732ms
933	110.445761ms
934	197.164686ms
935	124.165907ms
936	210.866723ms
937	264.171307ms
938	236.708762ms
939	204.469993ms
940	239.664899ms
941	187.400788ms
942	179.755604ms
943	276.806875ms
944	334.605072ms
945	152.015744ms
946	225.304393ms
947	244.693019ms
948	152.670338ms
949	222.107894ms
950	277.70819ms
951	130.792575ms
952	154.666432ms
953	198.752223ms
954	168.023079ms
955	243.921768ms
956	195.055429ms
957	139.759747ms
958	266.244531ms
959	215.14584ms
960	183.137579ms
961	183.730957ms
962	189.258247ms
963	177.162592ms
964	241.960451ms
965	160.58811ms
966	212.67514ms
967	213.156881ms
968	206.009131ms
969	177.256424ms
970	199.335219ms
971	175.807513ms
972	172.689788ms
973	183.122717ms
974	302.444523ms
975	220.460423ms
976	427.685001ms
977	233.184743ms
978	253.287403ms
979	212.681161ms
980	175.001539ms
981	295.65629ms
982	163.989268ms
983	219.192088ms
984	304.099794ms
985	258.934646ms
986	176.641526ms
987	231.042905ms
988	158.609368ms
989	277.790747ms
990	247.455756ms
991	129.497129ms
992	226.300283ms
993	184.168101ms
994	293.754482ms
995	149.374047ms
996	222.928264ms
997	158.312924ms
998	202.970217ms
999	228.992527ms
1000	327.002972ms
