116	28.525176ms
117	28.007783ms
118	28.221565ms
119	27.89432ms
120	28.068921ms
121	31.127255ms
122	29.524074ms
123	28.236319ms
124	27.640986ms
125	28.315351ms
126	27.86506ms
127	29.08608ms
128	29.62798ms
129	29.148352ms
130	31.009944ms
131	29.516353ms
132	29.451802ms
133	28.805022ms
134	29.763194ms
135	29.751128ms
136	29.307364ms
137	29.198921ms
138	28.842875ms
139	29.747531ms
140	28.597748ms
141	29.04026ms
142	29.341102ms
143	32.599299ms
144	30.015522ms
145	29.795478ms
146	30.549234ms
147	30.532113ms
148	29.281006ms
149	30.719372ms
150	30.398984ms
151	29.817357ms
152	30.779829ms
153	30.501232ms
154	30.220775ms
155	30.620091ms
156	33.682344ms
157	36.070437ms
158	30.676631ms
159	30.772091ms
160	31.037249ms
161	31.38691ms
162	31.145975ms
163	31.792275ms
164	30.950285ms
165	32.69189ms
166	29.686072ms
167	31.512525ms
168	31.422716ms
169	30.8658ms
170	31.634234ms
171	32.004474ms
172	31.421382ms
173	31.365174ms
174	37.452726ms
175	30.761381ms
176	23.945297ms
177	22.813016ms
178	24.042629ms
179	24.377392ms
180	28.39616ms
181	33.340477ms
182	33.180354ms
183	33.751613ms
184	32.991448ms
185	32.560406ms
186	32.162246ms
187	31.291694ms
188	32.444403ms
189	31.739199ms
190	33.066848ms
191	37.126344ms
192	26.208938ms
193	25.427429ms
194	23.933262ms
195	24.030699ms
196	24.819331ms
197	24.981636ms
198	24.086182ms
199	29.860033ms
200	33.603255ms
201	33.710086ms
202	33.628776ms
203	33.229477ms
204	33.622833ms
205	33.390755ms
206	33.572799ms
207	33.441255ms
208	33.963055ms
209	34.753358ms
210	33.195814ms
211	34.127989ms
212	35.092905ms
213	32.640847ms
214	33.160586ms
215	33.76451ms
216	33.256867ms
217	34.224359ms
218	33.839118ms
219	33.731448ms
220	34.540132ms
221	34.371899ms
222	34.840454ms
223	35.147105ms
224	34.562261ms
225	35.017176ms
226	34.245392ms
227	34.072298ms
228	36.778608ms
229	34.45171ms
230	35.486011ms
231	36.207387ms
232	34.647572ms
233	34.355571ms
234	33.960476ms
235	33.887557ms
236	35.830377ms
237	34.954137ms
238	34.902825ms
239	35.375632ms
240	34.672164ms
241	34.874171ms
242	35.556339ms
243	35.135052ms
244	34.526497ms
245	34.640954ms
246	35.35453ms
247	36.27841ms
248	36.671378ms
249	36.745083ms
250	39.19027ms
251	36.34627ms
252	36.176336ms
253	36.598313ms
254	36.539354ms
255	42.051632ms
256	37.150787ms
257	35.464229ms
258	35.857108ms
259	37.49137ms
260	37.131805ms
261	36.10784ms
262	36.165699ms
263	36.485694ms
264	37.598182ms
265	36.802076ms
266	37.841002ms
267	46.315288ms
268	31.874332ms
269	27.945191ms
270	26.49615ms
271	25.754571ms
272	27.568115ms
273	27.966505ms
274	40.8194ms
275	32.432851ms
276	38.859733ms
277	33.25962ms
278	41.456398ms
279	26.488909ms
280	27.383953ms
281	34.122174ms
282	28.562877ms
283	25.897189ms
284	26.077543ms
285	26.79954ms
286	27.783964ms
287	29.501493ms
288	44.44657ms
289	34.862659ms
290	40.379606ms
291	34.20374ms
292	28.941091ms
293	27.04081ms
294	25.203388ms
295	25.224629ms
296	26.231736ms
297	30.204096ms
298	36.569547ms
299	36.117854ms
300	35.611416ms
301	36.84141ms
302	39.601565ms
303	36.867886ms
304	37.519151ms
305	40.031916ms
306	38.150611ms
307	38.405079ms
308	39.043069ms
309	43.499897ms
310	37.276484ms
311	33.291431ms
312	34.583011ms
313	35.722352ms
314	40.381235ms
315	39.175133ms
316	40.816461ms
317	39.784705ms
318	39.372556ms
319	37.597895ms
320	37.016957ms
321	39.853263ms
322	41.260211ms
323	39.090792ms
324	39.093473ms
325	40.375382ms
326	39.346941ms
327	45.231978ms
328	40.534795ms
329	40.328181ms
330	40.151666ms
331	41.462822ms
332	41.380467ms
333	39.654271ms
334	38.018184ms
335	41.290035ms
336	38.372604ms
337	41.123279ms
338	38.814944ms
339	37.227431ms
340	39.491864ms
341	32.238381ms
342	25.662257ms
343	25.444947ms
344	26.042618ms
345	28.927109ms
346	36.077431ms
347	43.073981ms
348	41.253954ms
349	41.252385ms
350	41.061104ms
351	40.021919ms
352	40.77953ms
353	40.777543ms
354	40.909195ms
355	41.405562ms
356	39.63772ms
357	40.091778ms
358	41.236321ms
359	42.337932ms
360	40.884533ms
361	42.169199ms
362	41.518389ms
363	40.27293ms
364	39.615877ms
365	39.380271ms
366	38.033535ms
367	32.161655ms
368	31.402205ms
369	35.750198ms
370	40.257598ms
371	45.861403ms
372	43.160339ms
373	43.371171ms
374	41.25141ms
375	41.024904ms
376	40.867586ms
377	42.648791ms
378	42.20009ms
379	40.894371ms
380	41.402792ms
381	42.246891ms
382	40.734222ms
383	31.762297ms
384	26.986446ms
385	31.086984ms
386	39.551808ms
387	39.129585ms
388	40.215777ms
389	43.644661ms
390	45.802846ms
391	43.10389ms
392	41.644567ms
393	32.981259ms
394	33.358943ms
395	36.36829ms
396	36.384171ms
397	37.060319ms
398	39.399479ms
399	42.919679ms
400	39.605581ms
401	39.552835ms
402	39.460111ms
403	40.387841ms
404	40.918733ms
405	40.249348ms
406	39.908248ms
407	40.873718ms
408	39.870898ms
409	39.324231ms
410	38.942929ms
411	41.574442ms
412	41.511216ms
413	39.577941ms
414	40.071056ms
415	40.187869ms
416	41.799236ms
417	41.02657ms
418	40.062262ms
419	39.868724ms
420	40.498856ms
421	40.037485ms
422	41.124732ms
423	41.274011ms
424	39.477231ms
425	41.356533ms
426	40.704018ms
427	40.766596ms
428	49.636685ms
429	50.172573ms
430	50.472933ms
431	49.292932ms
432	47.699115ms
433	50.167844ms
434	47.935516ms
435	48.607603ms
436	44.668412ms
437	55.64243ms
438	46.991433ms
439	47.974043ms
440	45.750263ms
441	44.591462ms
442	46.866272ms
443	49.12063ms
444	47.083713ms
445	47.859431ms
446	48.536872ms
447	47.760491ms
448	45.790219ms
449	43.765067ms
450	43.099329ms
451	42.79797ms
452	30.786831ms
453	28.245411ms
454	27.667996ms
455	34.001748ms
456	41.888767ms
457	41.835784ms
458	42.9294ms
459	42.14204ms
460	43.369506ms
461	43.063443ms
462	42.964814ms
463	41.739683ms
464	41.675859ms
465	36.873479ms
466	37.45053ms
467	36.654169ms
468	37.904873ms
469	42.920167ms
470	52.565294ms
471	54.066534ms
472	52.379054ms
473	50.364693ms
474	50.253424ms
475	51.593545ms
476	51.291641ms
477	51.60409ms
478	54.913447ms
479	53.604926ms
480	58.418636ms
481	54.854295ms
482	55.23768ms
483	55.935237ms
484	54.294324ms
485	54.470595ms
486	55.167071ms
487	65.351109ms
488	37.298848ms
489	36.796671ms
490	40.553459ms
491	58.311132ms
492	46.681025ms
493	44.888786ms
494	43.654909ms
495	45.996682ms
496	41.848523ms
497	56.393847ms
498	41.570198ms
499	47.750075ms
500	42.762779ms
501	35.545635ms
502	31.959904ms
503	36.64965ms
504	31.101131ms
505	31.534937ms
506	32.245743ms
507	39.632622ms
508	36.46944ms
509	40.541212ms
510	30.950238ms
511	38.144773ms
512	34.123876ms
513	30.670841ms
514	30.59502ms
515	34.056517ms
516	42.692298ms
517	54.895527ms
518	55.820868ms
519	55.02963ms
520	54.098454ms
521	52.767449ms
522	54.879437ms
523	35.323149ms
524	30.276129ms
525	32.653895ms
526	30.902788ms
527	34.213878ms
528	39.863308ms
529	57.757401ms
530	59.899427ms
531	54.054244ms
532	53.441199ms
533	33.286311ms
534	29.984832ms
535	42.410048ms
536	53.656112ms
537	51.621179ms
538	51.04012ms
539	55.253033ms
540	57.458423ms
541	63.131242ms
542	36.881143ms
543	29.851675ms
544	29.709681ms
545	42.117186ms
546	67.64575ms
547	74.219606ms
548	31.055642ms
549	31.836ms
550	29.936885ms
551	35.413522ms
552	44.313987ms
553	32.287099ms
554	31.778007ms
555	55.015337ms
556	60.596977ms
557	47.58376ms
558	31.986591ms
559	38.110735ms
560	34.604548ms
561	32.095456ms
562	30.387922ms
563	31.859858ms
564	37.235417ms
565	30.773687ms
566	31.424375ms
567	34.611378ms
568	42.019189ms
569	43.54164ms
570	38.930502ms
571	59.348621ms
572	45.412724ms
573	47.46785ms
574	39.936995ms
575	38.019803ms
576	32.184632ms
577	31.999973ms
578	33.083912ms
579	35.328394ms
580	31.724094ms
581	34.255927ms
582	33.853824ms
583	43.949746ms
584	57.821769ms
585	47.862971ms
586	48.799954ms
587	42.752879ms
588	39.683053ms
589	40.59269ms
590	36.417091ms
591	32.793923ms
592	40.048843ms
593	33.330799ms
594	33.335707ms
595	32.095564ms
596	32.152998ms
597	34.89526ms
598	42.42041ms
599	59.284157ms
600	52.048692ms
601	51.830359ms
602	60.158839ms
603	33.066321ms
604	32.908555ms
605	31.794452ms
606	39.619787ms
607	34.264648ms
608	32.000975ms
609	32.942118ms
610	33.11219ms
611	36.550347ms
612	33.396355ms
613	37.172639ms
614	35.399032ms
615	37.041318ms
616	39.462545ms
617	36.191782ms
618	32.003703ms
619	52.26648ms
620	47.423737ms
621	40.578318ms
622	46.536735ms
623	40.585333ms
624	37.15474ms
625	32.561284ms
626	35.229964ms
627	34.362472ms
628	36.994958ms
629	35.533499ms
630	40.415664ms
631	43.721616ms
632	38.953035ms
633	39.944088ms
634	36.672559ms
635	35.847386ms
636	35.408426ms
637	36.149581ms
638	42.973456ms
639	36.622696ms
640	36.392902ms
641	46.051133ms
642	45.959455ms
643	51.753003ms
644	36.882983ms
645	35.322833ms
646	38.482236ms
647	32.406572ms
648	35.04478ms
649	33.119749ms
650	41.074306ms
651	33.528433ms
652	49.089767ms
653	52.529438ms
654	52.023034ms
655	38.897478ms
656	33.508981ms
657	32.811292ms
658	33.858692ms
659	31.681404ms
660	34.240259ms
661	39.856692ms
662	41.754023ms
663	34.115326ms
664	32.373026ms
665	31.905761ms
666	33.256508ms
667	47.763622ms
668	51.369847ms
669	39.230524ms
670	41.256965ms
671	41.466576ms
672	43.764967ms
673	41.878172ms
674	42.46371ms
675	48.268321ms
676	47.943797ms
677	48.319135ms
678	48.518883ms
679	47.965215ms
680	49.006412ms
681	51.479936ms
682	47.734391ms
683	49.168102ms
684	48.494486ms
685	47.136077ms
686	48.081263ms
687	49.646223ms
688	48.278084ms
689	48.297934ms
690	48.335405ms
691	48.336562ms
692	49.135736ms
693	49.733693ms
694	48.803409ms
695	49.482802ms
696	49.282442ms
697	49.003623ms
698	50.866964ms
699	50.692117ms
700	49.8339ms
701	50.353613ms
702	48.936761ms
703	49.019451ms
704	48.413884ms
705	49.757317ms
706	50.188079ms
707	49.585093ms
708	49.466524ms
709	49.837808ms
710	49.561653ms
711	49.446842ms
712	51.017312ms
713	51.431225ms
714	50.17957ms
715	50.074351ms
716	50.800973ms
717	49.646672ms
718	50.496429ms
719	50.097583ms
720	49.938395ms
721	50.856858ms
722	50.369019ms
723	50.439577ms
724	49.906106ms
725	49.49168ms
726	50.962201ms
727	50.378851ms
728	51.153837ms
729	61.886877ms
730	61.964807ms
731	62.584316ms
732	63.868596ms
733	65.035145ms
734	63.184061ms
735	63.792212ms
736	62.589848ms
737	64.342353ms
738	63.355517ms
739	64.476019ms
740	65.31646ms
741	63.142238ms
742	62.174336ms
743	63.097479ms
744	63.784033ms
745	63.090014ms
746	65.389777ms
747	64.319118ms
748	65.120629ms
749	65.132086ms
750	64.232549ms
751	63.884682ms
752	69.516877ms
753	65.177969ms
754	68.197583ms
755	62.597644ms
756	64.68907ms
757	63.527656ms
758	64.389397ms
759	64.241537ms
760	64.071603ms
761	66.040958ms
762	64.884811ms
763	66.118577ms
764	79.646907ms
765	65.532988ms
766	65.184786ms
767	64.433409ms
768	66.312691ms
769	65.322682ms
770	66.369658ms
771	66.699039ms
772	67.187474ms
773	69.138707ms
774	53.859583ms
775	43.038042ms
776	43.118849ms
777	43.185621ms
778	42.5612ms
779	43.461709ms
780	47.444189ms
781	48.149761ms
782	48.294989ms
783	48.848115ms
784	48.836135ms
785	50.007126ms
786	57.262919ms
787	58.567632ms
788	59.197028ms
789	58.159659ms
790	57.494181ms
791	58.525054ms
792	60.811732ms
793	73.05815ms
794	72.547213ms
795	73.081081ms
796	74.140779ms
797	72.282749ms
798	71.941659ms
799	73.271771ms
800	72.313527ms
801	71.077193ms
802	75.768212ms
803	71.935424ms
804	70.944003ms
805	72.427563ms
806	74.353578ms
807	72.44375ms
808	77.173439ms
809	73.09895ms
810	73.276774ms
811	72.619216ms
812	73.096558ms
813	72.655767ms
814	73.990625ms
815	77.886172ms
816	79.431656ms
817	75.845125ms
818	41.1989ms
819	40.825808ms
820	40.762702ms
821	41.534387ms
822	42.553444ms
823	41.340824ms
824	112.614336ms
825	40.856325ms
826	35.771762ms
827	37.373029ms
828	37.112227ms
829	36.667461ms
830	37.249365ms
831	38.560627ms
832	42.666499ms
833	43.106759ms
834	42.632702ms
835	42.436507ms
836	42.716538ms
837	42.118062ms
838	42.746156ms
839	48.943135ms
840	37.734878ms
841	35.785259ms
842	38.119948ms
843	38.296322ms
844	39.749743ms
845	47.073231ms
846	47.003979ms
847	47.271832ms
848	47.781916ms
849	49.280975ms
850	37.045706ms
851	34.741094ms
852	36.420879ms
853	43.071891ms
854	46.868876ms
855	46.570712ms
856	47.464924ms
857	46.480624ms
858	46.774844ms
859	47.79329ms
860	95.642515ms
861	43.994421ms
862	39.286722ms
863	36.953569ms
864	36.21493ms
865	36.344373ms
866	36.544101ms
867	38.974666ms
868	37.995729ms
869	76.940262ms
870	65.835278ms
871	56.163686ms
872	42.908558ms
873	41.834684ms
874	38.401844ms
875	37.886148ms
876	37.379206ms
877	37.338395ms
878	39.041852ms
879	38.469369ms
880	42.927773ms
881	43.622517ms
882	37.760027ms
883	38.005557ms
884	41.803689ms
885	46.27526ms
886	45.674825ms
887	44.260809ms
888	45.520085ms
889	44.966565ms
890	44.90761ms
891	45.900077ms
892	48.838934ms
893	44.670776ms
894	45.432555ms
895	45.980356ms
896	46.078901ms
897	45.365647ms
898	46.523098ms
899	45.312155ms
900	46.044111ms
901	46.869512ms
902	47.431066ms
903	47.443094ms
904	46.509683ms
905	44.969366ms
906	37.257987ms
907	39.006672ms
908	42.553951ms
909	42.623136ms
910	42.039832ms
911	42.360077ms
912	42.756758ms
913	42.696054ms
914	42.86932ms
915	43.129835ms
916	42.714477ms
917	42.833122ms
918	43.453908ms
919	42.819322ms
920	42.808378ms
921	42.821736ms
922	43.169306ms
923	47.203019ms
924	48.065403ms
925	46.98989ms
926	48.598703ms
927	47.248124ms
928	46.443804ms
929	47.364471ms
930	46.931662ms
931	51.143263ms
932	60.648312ms
933	46.443727ms
934	46.755068ms
935	46.538789ms
936	47.967231ms
937	46.528254ms
938	49.244354ms
939	49.640603ms
940	48.488934ms
941	48.128672ms
942	47.023265ms
943	48.35302ms
944	47.203466ms
945	49.410545ms
946	49.225131ms
947	49.488536ms
948	47.932455ms
949	49.382905ms
950	47.666406ms
951	43.332223ms
952	50.111632ms
953	45.49204ms
954	47.211848ms
955	45.627755ms
956	43.54254ms
957	45.860146ms
958	58.124623ms
959	46.722253ms
960	39.518756ms
961	42.497558ms
962	38.693614ms
963	39.113213ms
964	73.899691ms
965	41.061249ms
966	39.700483ms
967	38.397826ms
968	37.71517ms
969	37.808224ms
970	40.281189ms
971	57.841597ms
972	41.779675ms
973	42.589507ms
974	39.334457ms
975	43.249278ms
976	38.374348ms
977	39.376402ms
978	43.666044ms
979	46.023649ms
980	38.892885ms
981	41.886384ms
982	55.988176ms
983	39.753013ms
984	39.592218ms
985	44.315525ms
986	43.855741ms
987	43.994503ms
988	44.554483ms
989	43.823917ms
990	44.558403ms
991	53.658564ms
992	54.562639ms
993	55.153574ms
994	53.951695ms
995	54.768902ms
996	55.060408ms
997	54.834938ms
998	55.31772ms
999	55.601183ms
1000	65.468056ms
1	20.496094ms
2	20.262257ms
3	20.635057ms
4	20.802336ms
5	20.769447ms
6	20.781453ms
7	21.091908ms
8	20.682733ms
9	21.107685ms
10	20.844745ms
11	21.196113ms
12	21.153236ms
13	21.3651ms
14	21.693101ms
15	21.284933ms
16	21.503012ms
17	21.756095ms
18	21.698256ms
19	21.703055ms
20	21.473331ms
21	22.427333ms
22	22.075708ms
23	22.111947ms
24	23.295511ms
25	26.263382ms
26	21.754394ms
27	22.451283ms
28	22.357667ms
29	22.133519ms
30	22.224245ms
31	22.007577ms
32	22.72414ms
33	22.490366ms
34	22.427691ms
35	22.293149ms
36	22.12179ms
37	22.58167ms
38	22.779547ms
39	22.592461ms
40	24.929776ms
41	23.099982ms
42	22.907462ms
43	23.418423ms
44	22.893646ms
45	22.449292ms
46	23.036865ms
47	29.802181ms
48	24.783962ms
49	23.061803ms
50	23.14146ms
51	24.32393ms
52	23.307283ms
53	21.275508ms
54	21.195957ms
55	21.041942ms
56	23.106491ms
57	21.1489ms
58	21.072812ms
59	21.25572ms
60	21.522366ms
61	21.650016ms
62	21.088332ms
63	21.19145ms
64	21.19156ms
65	21.504875ms
66	27.324307ms
67	24.400959ms
68	24.548686ms
69	29.865397ms
70	23.053662ms
71	21.575458ms
72	21.685449ms
73	21.430432ms
74	23.011773ms
75	25.628289ms
76	25.906773ms
77	24.64361ms
78	25.618398ms
79	26.02269ms
80	25.477864ms
81	25.440349ms
82	25.751176ms
83	26.040308ms
84	26.220545ms
85	24.993707ms
86	26.351631ms
87	28.016468ms
88	36.118702ms
89	31.83975ms
90	24.065141ms
91	24.754919ms
92	23.24519ms
93	31.577342ms
94	28.657533ms
95	23.453432ms
96	31.679237ms
97	31.497417ms
98	25.038481ms
99	23.52247ms
100	26.05597ms
101	30.030761ms
102	23.79574ms
103	25.600858ms
104	26.633006ms
105	23.819505ms
106	23.598469ms
107	24.663155ms
108	25.699338ms
109	25.301718ms
110	23.564636ms
111	25.684307ms
112	23.458405ms
113	27.885637ms
114	24.606126ms
115	22.70489ms
116	24.458499ms
117	28.828394ms
118	26.855343ms
119	25.218375ms
120	26.815392ms
121	24.543042ms
122	22.422393ms
123	22.659037ms
124	27.316302ms
125	25.134454ms
126	25.517934ms
127	23.43698ms
128	25.244213ms
129	23.441993ms
130	23.746322ms
131	24.024052ms
132	23.990863ms
133	23.948783ms
134	23.318315ms
135	22.583285ms
136	22.839662ms
137	25.575982ms
138	28.343524ms
139	37.305628ms
140	29.475201ms
141	29.004039ms
142	29.954347ms
143	30.253822ms
144	28.74298ms
145	30.214581ms
146	29.105434ms
147	30.229226ms
148	30.19697ms
149	29.930439ms
150	29.334835ms
151	29.721916ms
152	29.962776ms
153	30.469166ms
154	32.39803ms
155	31.549659ms
156	29.909569ms
157	30.244009ms
158	30.616183ms
159	30.249148ms
160	30.283324ms
161	29.703862ms
162	26.771736ms
163	23.520443ms
164	22.861449ms
165	23.438225ms
166	22.850046ms
167	23.15155ms
168	23.235498ms
169	23.489623ms
170	27.129419ms
171	31.915161ms
172	31.401944ms
173	37.752242ms
174	31.093013ms
175	25.105804ms
176	23.559124ms
177	23.378076ms
178	22.999147ms
179	24.448938ms
180	28.669331ms
181	32.675246ms
182	31.035973ms
183	31.856254ms
184	32.324301ms
185	32.463778ms
186	31.430327ms
187	39.324269ms
188	31.132087ms
189	31.121417ms
190	33.146012ms
191	33.279814ms
192	32.008302ms
193	35.607927ms
194	31.238572ms
195	24.374792ms
196	23.789498ms
197	23.288095ms
198	24.721524ms
199	25.602796ms
200	30.638598ms
201	33.24587ms
202	33.793503ms
203	34.276065ms
204	32.963916ms
205	33.826172ms
206	34.3079ms
207	33.594811ms
208	33.21986ms
209	33.058447ms
210	33.404196ms
211	34.402067ms
212	34.04581ms
213	33.304919ms
214	33.855371ms
215	33.238313ms
216	34.613913ms
217	33.358567ms
218	33.985995ms
219	34.541793ms
220	34.433632ms
221	34.321519ms
222	34.71822ms
223	34.985787ms
224	35.007114ms
225	35.521183ms
226	34.188419ms
227	34.659381ms
228	34.636602ms
229	34.656022ms
230	34.46389ms
231	35.749001ms
232	34.806587ms
233	35.262471ms
234	34.47387ms
235	35.418563ms
236	35.475922ms
237	34.802768ms
238	35.780546ms
239	37.126945ms
240	35.615052ms
241	35.770973ms
242	35.481223ms
243	34.824228ms
244	35.334494ms
245	36.972837ms
246	35.583707ms
247	34.569572ms
248	35.623928ms
249	39.865255ms
250	34.574867ms
251	32.269756ms
252	36.189782ms
253	36.682062ms
254	38.237382ms
255	36.327248ms
256	36.314286ms
257	36.128588ms
258	35.742607ms
259	34.332503ms
260	36.341803ms
261	35.744456ms
262	36.730934ms
263	41.208805ms
264	35.312039ms
265	36.468485ms
266	36.873464ms
267	37.796165ms
268	37.654257ms
269	37.630143ms
270	36.604753ms
271	37.926532ms
272	37.151072ms
273	37.137345ms
274	36.817298ms
275	34.622115ms
276	37.344843ms
277	37.274323ms
278	36.751375ms
279	37.90289ms
280	38.436487ms
281	37.528941ms
282	37.037738ms
283	41.000763ms
284	36.184036ms
285	26.715347ms
286	25.163082ms
287	25.426413ms
288	28.490642ms
289	39.449945ms
290	40.028461ms
291	39.035447ms
292	38.101912ms
293	37.621804ms
294	38.765261ms
295	37.703551ms
296	39.191182ms
297	36.878001ms
298	27.465239ms
299	24.559107ms
300	33.757947ms
301	40.026985ms
302	39.280251ms
303	39.092257ms
304	38.965678ms
305	39.422865ms
306	40.108267ms
307	38.770399ms
308	39.024281ms
309	41.068116ms
310	38.704024ms
311	39.326163ms
312	38.657659ms
313	39.769223ms
314	39.863203ms
315	39.25369ms
316	37.328835ms
317	39.253756ms
318	39.994141ms
319	44.720454ms
320	40.160133ms
321	40.214294ms
322	40.666726ms
323	42.148757ms
324	39.698166ms
325	40.841265ms
326	39.454143ms
327	38.817539ms
328	38.293937ms
329	36.551402ms
330	37.152628ms
331	37.682002ms
332	37.078807ms
333	36.91631ms
334	37.488715ms
335	39.530059ms
336	40.052406ms
337	41.642009ms
338	40.941559ms
339	40.305776ms
340	40.812941ms
341	40.573289ms
342	40.637074ms
343	41.969319ms
344	40.572625ms
345	40.45795ms
346	40.338456ms
347	39.775366ms
348	38.999156ms
349	40.002816ms
350	40.988195ms
351	39.907885ms
352	38.865459ms
353	40.216358ms
354	40.7649ms
355	40.990823ms
356	40.296669ms
357	40.74729ms
358	41.01234ms
359	40.622624ms
360	40.518817ms
361	40.245896ms
362	39.66833ms
363	41.45711ms
364	42.450442ms
365	43.25496ms
366	53.067964ms
367	34.949399ms
368	32.068229ms
369	38.656003ms
370	40.749645ms
371	45.623963ms
372	44.353427ms
373	47.665995ms
374	42.316813ms
375	39.033278ms
376	28.030465ms
377	28.366535ms
378	37.121286ms
379	44.762493ms
380	52.420084ms
381	43.643595ms
382	43.484393ms
383	43.059632ms
384	41.868065ms
385	41.714441ms
386	42.941042ms
387	42.792589ms
388	43.248782ms
389	41.475596ms
390	43.627004ms
391	42.346194ms
392	43.114568ms
393	42.939981ms
394	43.720638ms
395	42.571568ms
396	42.295121ms
397	42.308286ms
398	45.224736ms
399	33.315088ms
400	32.598256ms
401	43.964734ms
402	43.315646ms
403	44.050345ms
404	41.994675ms
405	42.992868ms
406	42.514863ms
407	43.257204ms
408	43.553001ms
409	45.545671ms
410	43.942576ms
411	43.956214ms
412	43.788667ms
413	45.934744ms
414	43.403607ms
415	42.589556ms
416	40.855858ms
417	42.29925ms
418	41.661909ms
419	42.268326ms
420	41.878277ms
421	40.420177ms
422	42.4984ms
423	42.657992ms
424	45.039171ms
425	43.554293ms
426	42.403066ms
427	40.878321ms
428	42.370485ms
429	44.047105ms
430	41.91678ms
431	42.663306ms
432	43.48388ms
433	42.179354ms
434	43.077924ms
435	42.54877ms
436	43.388809ms
437	42.528679ms
438	43.969347ms
439	43.662593ms
440	42.349962ms
441	43.596638ms
442	42.857298ms
443	39.432636ms
444	30.623979ms
445	28.97087ms
446	35.440101ms
447	27.924674ms
448	38.282961ms
449	53.457722ms
450	57.29047ms
451	52.380228ms
452	64.729822ms
453	50.275745ms
454	50.851335ms
455	50.330103ms
456	50.107435ms
457	44.871893ms
458	42.013586ms
459	40.281776ms
460	43.817592ms
461	40.260957ms
462	38.851377ms
463	43.181447ms
464	41.647664ms
465	42.285747ms
466	40.660555ms
467	40.369653ms
468	40.383329ms
469	40.755408ms
470	40.959644ms
471	41.575758ms
472	41.58687ms
473	39.732069ms
474	30.067708ms
475	31.591426ms
476	30.063637ms
477	31.231063ms
478	32.533999ms
479	45.805217ms
480	37.759462ms
481	29.915545ms
482	33.390354ms
483	28.988522ms
484	29.825782ms
485	29.92583ms
486	30.17213ms
487	30.666909ms
488	29.193626ms
489	29.297701ms
490	29.691748ms
491	29.666628ms
492	37.773714ms
493	43.121044ms
494	40.987638ms
495	41.413747ms
496	46.696689ms
497	41.376317ms
498	40.934658ms
499	39.87322ms
500	41.138661ms
501	44.132047ms
502	57.338388ms
503	57.414069ms
504	53.691055ms
505	48.560605ms
506	47.016421ms
507	44.872263ms
508	44.7738ms
509	47.073526ms
510	48.360113ms
511	45.611663ms
512	49.238559ms
513	31.69623ms
514	32.468773ms
515	32.364095ms
516	32.021305ms
517	30.352725ms
518	29.63921ms
519	35.517674ms
520	51.873665ms
521	38.867372ms
522	32.182318ms
523	33.764804ms
524	36.023617ms
525	35.263206ms
526	34.766413ms
527	35.705225ms
528	34.588246ms
529	50.125122ms
530	39.904032ms
531	58.541152ms
532	39.839745ms
533	35.99993ms
534	35.740247ms
535	31.009641ms
536	30.209362ms
537	39.268231ms
538	42.154695ms
539	36.951144ms
540	33.24725ms
541	38.908649ms
542	34.504287ms
543	30.017292ms
544	30.48837ms
545	32.476911ms
546	42.123062ms
547	52.599049ms
548	31.167908ms
549	29.169658ms
550	30.84555ms
551	36.201608ms
552	46.392148ms
553	32.341316ms
554	38.046285ms
555	41.495126ms
