332	72.891708ms
333	73.724658ms
334	72.060941ms
335	72.664537ms
336	72.619586ms
337	71.690056ms
338	72.680738ms
339	73.703746ms
340	72.493982ms
341	72.630196ms
342	71.426521ms
343	72.130582ms
344	74.003402ms
345	70.768847ms
346	71.549115ms
347	76.100557ms
348	72.324716ms
349	77.388766ms
350	74.014843ms
351	57.260428ms
352	56.679402ms
353	56.151274ms
354	75.903661ms
355	68.155495ms
356	77.597313ms
357	63.340626ms
358	76.485074ms
359	72.832242ms
360	74.589708ms
361	59.394098ms
362	56.630257ms
363	56.558581ms
364	74.7775ms
365	67.266959ms
366	64.541608ms
367	73.950247ms
368	72.693929ms
369	74.970707ms
370	74.916779ms
371	74.786361ms
372	70.934445ms
373	72.341198ms
374	70.931517ms
375	73.147658ms
376	70.021801ms
377	71.764502ms
378	74.705985ms
379	77.491461ms
380	67.732801ms
381	74.094844ms
382	80.379144ms
383	86.504578ms
384	67.83162ms
385	73.475477ms
386	67.343432ms
387	72.011248ms
388	73.884744ms
389	87.871299ms
390	60.033768ms
391	59.412487ms
392	58.162111ms
393	57.794374ms
394	68.475499ms
395	67.96983ms
396	68.160101ms
397	59.140319ms
398	57.606024ms
399	59.745179ms
400	71.106557ms
401	60.038958ms
402	64.959157ms
403	60.58188ms
404	59.072958ms
405	67.489846ms
406	60.474574ms
407	62.866078ms
408	63.935493ms
409	58.021979ms
410	74.799087ms
411	60.902459ms
412	57.588464ms
413	58.563467ms
414	63.498706ms
415	58.82123ms
416	58.364815ms
417	59.110305ms
418	57.192975ms
419	69.040202ms
420	78.49823ms
421	76.325826ms
422	77.1218ms
423	77.641834ms
424	75.525838ms
425	78.741174ms
426	76.985599ms
427	77.643012ms
428	77.949552ms
429	76.170942ms
430	74.909466ms
431	78.270814ms
432	76.834302ms
433	77.251056ms
434	77.308366ms
435	80.271957ms
436	72.90008ms
437	78.916789ms
438	76.660733ms
439	78.952004ms
440	77.261257ms
441	80.409015ms
442	78.888333ms
443	78.336204ms
444	79.06574ms
445	78.288199ms
446	79.121074ms
447	77.053462ms
448	78.765968ms
449	79.475156ms
450	77.588205ms
451	83.139171ms
452	63.614465ms
453	59.888932ms
454	77.51495ms
455	78.42411ms
456	79.040509ms
457	79.134177ms
458	79.070131ms
459	80.663907ms
460	78.866792ms
461	78.131674ms
462	79.900917ms
463	78.943667ms
464	80.318392ms
465	82.110098ms
466	63.996164ms
467	60.335495ms
468	67.675604ms
469	75.123071ms
470	74.930878ms
471	59.160142ms
472	68.524092ms
473	85.22192ms
474	62.840857ms
475	61.28756ms
476	65.896376ms
477	79.173188ms
478	76.679294ms
479	64.997208ms
480	81.418947ms
481	77.702572ms
482	85.568913ms
483	71.164109ms
484	71.83326ms
485	65.374895ms
486	65.045779ms
487	79.641691ms
488	67.101137ms
489	60.843061ms
490	61.022919ms
491	66.89178ms
492	65.144233ms
493	61.460543ms
494	64.774937ms
495	70.307301ms
496	72.587514ms
497	67.641881ms
498	67.224617ms
499	67.031825ms
500	69.866766ms
501	72.665491ms
502	74.465719ms
503	81.111775ms
504	82.55148ms
505	83.005384ms
506	81.644864ms
507	79.684052ms
508	60.531622ms
509	62.735702ms
510	73.459444ms
511	72.815017ms
512	67.720278ms
513	63.073106ms
514	62.054414ms
515	71.295631ms
516	82.264952ms
517	74.385932ms
518	68.697277ms
519	65.380889ms
520	71.911101ms
521	71.317113ms
522	65.687658ms
523	61.818853ms
524	61.412934ms
525	64.618326ms
526	74.678741ms
527	84.812937ms
528	83.26674ms
529	80.232012ms
530	66.130376ms
531	59.696919ms
532	63.522025ms
533	81.190703ms
534	81.69391ms
535	83.755203ms
536	84.583166ms
537	80.975876ms
538	83.031667ms
539	89.459428ms
540	85.778562ms
541	79.241336ms
542	84.211717ms
543	75.037916ms
544	64.64209ms
545	65.644019ms
546	64.527079ms
547	65.160437ms
548	65.001244ms
549	89.743476ms
550	74.952472ms
551	78.580959ms
552	81.745325ms
553	69.570352ms
554	80.987032ms
555	85.790621ms
556	73.503348ms
557	73.566336ms
558	86.065334ms
559	84.272758ms
560	84.930755ms
561	80.641277ms
562	60.12571ms
563	61.437342ms
564	63.864032ms
565	62.952359ms
566	60.357805ms
567	63.163455ms
568	61.408018ms
569	62.731469ms
570	59.506921ms
571	72.939991ms
572	61.888029ms
573	65.268945ms
574	62.296741ms
575	66.671195ms
576	60.072527ms
577	62.083827ms
578	60.796778ms
579	64.219148ms
580	60.741478ms
581	61.386959ms
582	66.03695ms
583	78.501309ms
584	66.269459ms
585	63.171453ms
586	60.702107ms
587	62.665729ms
588	69.076315ms
589	66.801266ms
590	60.184372ms
591	61.085679ms
592	62.944006ms
593	61.013664ms
594	62.951699ms
595	82.420427ms
596	83.671993ms
597	84.381943ms
598	88.277742ms
599	88.814795ms
600	87.946372ms
601	86.245058ms
602	86.568988ms
603	85.569863ms
604	81.659852ms
605	62.071259ms
606	78.908531ms
607	87.747186ms
608	82.005385ms
609	61.86054ms
610	63.033335ms
611	74.475109ms
612	78.042123ms
613	82.847014ms
614	68.49401ms
615	84.823017ms
616	80.519498ms
617	80.040244ms
618	81.709317ms
619	76.899322ms
620	89.001361ms
621	87.996205ms
622	89.010146ms
623	90.183838ms
624	80.514433ms
625	78.002619ms
626	80.202029ms
627	99.099822ms
628	69.776087ms
629	63.542591ms
630	68.106074ms
631	90.098601ms
632	90.306293ms
633	89.201097ms
634	87.105476ms
635	88.025726ms
636	87.527363ms
637	91.186939ms
638	89.517134ms
639	89.234109ms
640	94.435221ms
641	90.170709ms
642	86.634271ms
643	86.745963ms
644	89.171226ms
645	87.83208ms
646	89.400386ms
647	93.360283ms
648	67.83983ms
649	62.428867ms
650	76.614629ms
651	89.977781ms
652	73.197862ms
653	77.84251ms
654	66.352841ms
655	62.846313ms
656	65.243328ms
657	67.665912ms
658	64.595675ms
659	81.5772ms
660	90.813213ms
661	88.357727ms
662	68.04281ms
663	67.439496ms
664	73.179001ms
665	62.408725ms
666	63.186015ms
667	63.161854ms
668	62.787113ms
669	62.947867ms
670	66.354471ms
671	62.582486ms
672	77.644387ms
673	63.920407ms
674	62.49683ms
675	63.525546ms
676	69.706706ms
677	74.103965ms
678	83.024771ms
679	71.199236ms
680	83.317367ms
681	76.928709ms
682	65.302118ms
683	72.470742ms
684	67.546692ms
685	65.799532ms
686	66.760546ms
687	66.916098ms
688	65.506235ms
689	64.005737ms
690	73.021771ms
691	63.713329ms
692	69.536617ms
693	63.045705ms
694	68.267436ms
695	64.171614ms
696	87.582776ms
697	91.187592ms
698	89.350778ms
699	69.619861ms
700	65.731796ms
701	63.664214ms
702	61.96588ms
703	67.967435ms
704	86.103327ms
705	84.165689ms
706	62.061987ms
707	64.119693ms
708	63.789416ms
709	71.550216ms
710	62.700544ms
711	62.375737ms
712	62.672109ms
713	64.411285ms
714	73.799842ms
715	79.761688ms
716	64.416653ms
717	70.409181ms
718	63.076137ms
719	67.77663ms
720	63.708444ms
721	68.568448ms
722	64.507791ms
723	72.699924ms
724	64.192877ms
725	73.664321ms
726	64.607432ms
727	73.191403ms
728	69.527769ms
729	64.079846ms
730	85.071307ms
731	71.333472ms
732	65.28272ms
733	65.678919ms
734	68.026097ms
735	68.332329ms
736	65.861475ms
737	66.18573ms
738	70.555599ms
739	63.902203ms
740	66.721053ms
741	69.932114ms
742	72.47207ms
743	66.216153ms
744	68.59362ms
745	64.93479ms
746	65.658606ms
747	66.276065ms
748	65.79204ms
749	67.785405ms
750	72.748843ms
751	65.479896ms
752	65.592075ms
753	64.246466ms
754	63.99788ms
755	66.628541ms
756	68.726756ms
757	64.400429ms
758	67.403485ms
759	68.122914ms
760	64.646296ms
761	71.928256ms
762	64.879851ms
763	64.562874ms
764	66.320105ms
765	67.169948ms
766	66.203857ms
767	66.970312ms
768	68.009458ms
769	65.776229ms
770	65.581038ms
771	66.643252ms
772	64.832495ms
773	65.848435ms
774	69.964224ms
775	68.083704ms
776	66.803472ms
777	71.225688ms
778	66.182719ms
779	66.431373ms
780	64.874577ms
781	66.812721ms
782	65.163578ms
783	66.091174ms
784	65.97692ms
785	67.07917ms
786	66.264601ms
787	69.534011ms
788	68.532902ms
789	65.322112ms
790	66.343482ms
791	66.433102ms
792	68.7185ms
793	70.649492ms
794	67.645374ms
795	71.780142ms
796	67.578562ms
797	68.967062ms
798	67.297571ms
799	70.056141ms
800	68.695582ms
801	66.234701ms
802	68.633884ms
803	67.316031ms
804	67.072696ms
805	66.542995ms
806	73.079599ms
807	66.139193ms
808	66.262772ms
809	63.99091ms
810	84.048103ms
811	97.006226ms
812	81.668601ms
813	65.905519ms
814	68.39011ms
815	68.036027ms
816	71.233079ms
817	81.852129ms
818	93.890275ms
819	86.490647ms
820	87.922629ms
821	97.236881ms
822	98.235089ms
823	69.002186ms
824	72.468061ms
825	65.642545ms
826	69.074298ms
827	87.729393ms
828	69.252834ms
829	64.201963ms
830	67.036517ms
831	71.378323ms
832	67.654814ms
833	71.837166ms
834	86.144038ms
835	82.159925ms
836	63.719735ms
837	70.360857ms
838	67.821451ms
839	72.635495ms
840	66.970729ms
841	82.02045ms
842	102.600476ms
843	99.728309ms
844	97.846758ms
845	86.093322ms
846	65.069932ms
847	84.806755ms
848	99.463392ms
849	100.924995ms
850	89.080765ms
851	66.199634ms
852	85.213708ms
853	95.773679ms
854	76.83729ms
855	81.260787ms
856	66.553361ms
857	74.543849ms
858	76.715274ms
859	88.056232ms
860	70.843207ms
861	65.759963ms
862	67.683864ms
863	66.190891ms
864	71.955371ms
865	68.62161ms
866	67.439445ms
867	69.151456ms
868	69.557083ms
869	66.910159ms
870	67.495318ms
871	67.225136ms
872	72.245261ms
873	66.520643ms
874	67.991881ms
875	70.432582ms
876	67.413063ms
877	71.340694ms
878	66.510562ms
879	68.61751ms
880	68.276671ms
881	68.202288ms
882	70.699031ms
883	68.918542ms
884	65.459556ms
885	88.700808ms
886	75.738065ms
887	69.772914ms
888	66.766907ms
889	67.896802ms
890	67.301659ms
891	76.644173ms
892	66.683333ms
893	67.572801ms
894	68.26931ms
895	68.286366ms
896	69.605502ms
897	67.773935ms
898	71.250395ms
899	68.639851ms
900	68.375095ms
901	68.449609ms
902	68.173558ms
903	69.863895ms
904	82.24067ms
905	75.047602ms
906	69.289849ms
907	68.292884ms
908	67.523619ms
909	68.424948ms
910	73.160966ms
911	70.627875ms
912	67.595722ms
913	68.200253ms
914	67.798776ms
915	76.681518ms
916	68.991164ms
917	69.061618ms
918	72.178454ms
919	71.556845ms
920	68.518374ms
921	68.71565ms
922	69.358684ms
923	68.715327ms
924	68.840058ms
925	69.404996ms
926	77.427462ms
927	69.905012ms
928	69.494195ms
929	68.169857ms
930	70.532201ms
931	72.142286ms
932	69.782349ms
933	67.285517ms
934	69.526565ms
935	70.630788ms
936	67.712297ms
937	69.850386ms
938	74.168242ms
939	71.652044ms
940	72.708323ms
941	82.093652ms
942	69.203923ms
943	85.748376ms
944	72.990784ms
945	71.041648ms
946	67.727138ms
947	68.663012ms
948	73.129941ms
949	68.812145ms
950	73.467407ms
951	71.147548ms
952	72.653435ms
953	72.503292ms
954	68.289519ms
955	78.502156ms
956	71.587542ms
957	72.246841ms
958	76.825548ms
959	70.556028ms
960	70.708281ms
961	70.160626ms
962	69.993869ms
963	74.125366ms
964	68.894443ms
965	69.592946ms
966	71.609038ms
967	70.598932ms
968	74.845573ms
969	70.676113ms
970	67.938388ms
971	79.196521ms
972	68.895528ms
973	68.931125ms
974	89.837525ms
975	78.751952ms
976	67.735742ms
977	68.970813ms
978	69.086762ms
979	67.956393ms
980	68.687339ms
981	69.013928ms
982	70.654536ms
983	89.676491ms
984	77.763487ms
985	70.832688ms
986	69.431545ms
987	71.959269ms
988	70.947861ms
989	76.576238ms
990	72.554553ms
991	71.253263ms
992	74.483446ms
993	70.013889ms
994	71.746053ms
995	82.989557ms
996	75.031831ms
997	76.277569ms
998	76.116589ms
999	74.04334ms
1000	79.17224ms
