2304	115
4608	124
9216	96
18432	109
5	56
19	34
23	20
120	214
5	33
16560	145
32	34
40	38
96	43
24	26
40	98
96	34
10	24
16	27
10	79
24	54
28	35
13	166
14	68
14	22
14	20
12	65
18	27
20	65
8	71
27	49
148	99
816	532
84	66
24	30
18	26
16	22
15	21
17	21
27	37
19	25
20	22
17	22
16	22
16	22
18	21
20	22
18	21
17	22
17	21
19	22
13	21
21	21
21	22
22	21
26	26
21	23
16	22
18	21
20	21
23	22
25	24
12	25
22	21
15	21
16	22
17	21
18	23
25	25
21	24
16	21
15	20
15	22
19	22
20	26
19	22
12	21
10	23
9	20
36	35
22	64
16	31
15	27
25	28
13	21
20	20
25	22
21	28
13	26
17	19
18	19
18	19
19	19
23	19
30	22
18	21
19	19
20	19
22	19
19	19
14	18
15	19
14	18
18	19
15	18
24	19
18	29
19	19
20	19
13	19
16	19
24	19
25	28
17	21
12	19
20	64
21	20
13	18
18	20
23	19
13	19
16	19
16	19
25	29
30	20
13	22
8	44
18	20
21	19
16	19
16	20
16	19
17	19
13	21
13	19
14	20
23	19
26	23
26	19
26	19
26	19
27	19
15	22
16	20
19	19
17	19
14	18
12	19
13	19
12	19
13	19
12	19
13	20
16	20
23	19
23	19
23	19
26	28
26	20
26	20
30	19
30	23
30	19
20	23
19	19
25	23
17	22
17	19
20	19
20	20
20	20
24	20
24	19
24	19
16	19
21	19
16	19
25	29
16	22
22	19
17	20
15	19
23	19
17	19
27	29
21	22
11	19
23	19
22	19
21	19
16	19
21	19
16	20
25	31
16	22
22	19
17	20
15	19
13	20
17	19
27	29
21	20
12	19
12	19
13	19
19	19
20	20
14	20
15	19
10	20
27	29
27	20
11	24
18	20
26	23
13	22
21	19
22	19
34	22
13	22
14	18
15	20
25	28
23	22
24	19
36	23
34	20
46	65
20	29
30	23
24	21
33	22
30	19
39	19
9	28
26	23
26	19
10	21
23	20
11	19
18	20
23	20
12	20
9	20
8	26
25	36
30	19
24	22
26	23
21	21
23	19
23	19
23	19
26	23
12	20
13	19
18	20
22	19
13	19
19	20
14	20
14	20
24	19
18	26
17	19
24	20
33	29
18	22
26	23
33	19
31	19
19	20
28	24
26	19
23	22
22	19
21	20
20	19
16	20
14	19
25	29
23	23
20	20
19	19
24	19
28	28
31	19
21	23
15	19
13	20
11	19
14	19
12	18
19	19
22	20
38	29
28	19
25	20
18	23
16	20
16	20
14	19
24	20
22	19
19	20
30	28
28	19
25	19
24	21
43	23
33	20
34	19
17	23
20	20
14	20
19	19
20	19
24	19
28	28
23	22
26	22
29	19
34	19
25	20
23	23
20	20
15	20
27	28
25	20
28	20
26	20
20	24
21	20
19	20
22	19
20	20
13	19
29	29
25	19
26	20
24	76
24	20
19	20
27	24
18	21
14	20
12	20
13	19
21	20
31	24
12	21
14	20
25	23
25	19
21	21
22	19
20	19
20	19
18	19
29	22
29	19
25	21
26	20
24	22
24	19
21	28
30	29
28	20
26	19
25	19
23	23
20	19
21	20
26	23
15	22
15	28
15	20
16	19
28	24
26	20
19	22
21	20
22	21
21	20
26	23
20	23
20	20
20	20
17	20
25	23
24	21
16	21
12	20
12	20
12	20
13	21
17	20
18	20
18	19
21	20
22	20
15	19
16	20
16	19
16	20
17	19
7	35
23	60
26	29
24	22
33	30
36	21
27	20
21	20
24	19
11	19
12	20
13	19
16	20
12	19
20	20
10	19
17	20
12	19
11	20
9	20
12	20
22	19
16	20
12	21
14	20
10	20
12	21
17	21
17	21
22	20
16	21
24	21
19	20
18	20
26	30
20	25
30	25
28	21
20	24
21	25
20	21
21	21
20	20
21	21
20	20
21	80
18	21
21	21
21	21
29	29
30	21
29	21
29	20
31	43
26	20
31	21
27	20
38	20
13	23
14	20
14	20
17	20
19	20
18	20
25	30
14	22
14	21
18	45
19	21
18	20
19	21
12	20
14	20
16	19
16	21
24	21
16	20
20	20
19	20
20	20
19	21
20	21
19	20
20	21
20	20
21	20
19	20
20	21
19	20
20	20
19	20
20	20
20	20
21	20
19	20
20	20
19	21
20	30
19	22
20	20
20	21
21	28
19	29
20	21
19	20
20	21
19	19
20	20
20	20
21	20
26	30
26	20
28	20
28	21
28	21
28	21
26	20
26	20
28	19
28	19
28	20
28	20
26	19
26	20
28	20
28	20
28	20
28	19
18	24
17	20
15	20
13	19
13	20
14	19
24	20
22	20
33	31
26	20
17	24
14	20
22	20
23	20
20	20
21	20
20	20
21	19
10	19
16	20
17	39
18	20
21	20
22	20
15	20
15	19
28	29
14	21
22	19
14	19
22	19
12	19
20	19
12	21
17	20
15	21
16	20
15	20
16	19
15	20
16	19
15	20
16	20
13	20
13	20
24	19
13	20
24	20
18	19
19	20
16	21
17	19
16	20
17	20
15	19
15	20
26	29
15	22
26	24
16	22
16	19
16	19
17	20
16	19
21	54
22	27
23	27
20	19
21	19
20	20
21	20
19	20
19	19
30	30
19	22
30	29
20	24
20	19
20	20
14	19
30	30
31	20
28	19
12	23
13	20
12	20
13	20
12	20
13	20
13	20
14	19
12	20
13	20
12	20
13	19
12	19
13	21
13	19
14	20
12	20
13	19
12	19
13	19
12	19
13	20
13	20
14	19
12	21
13	26
12	19
13	19
12	20
13	19
13	20
14	20
22	20
19	20
19	20
21	20
21	21
21	20
21	20
19	19
19	21
21	19
21	20
21	19
21	19
19	20
19	24
21	19
21	19
21	19
21	20
24	19
14	20
19	20
13	19
19	20
18	19
26	33
27	20
26	19
27	20
27	19
28	20
27	19
26	20
27	19
17	24
18	20
17	21
18	20
17	19
18	19
17	19
18	21
17	20
18	20
17	20
18	20
17	19
18	20
17	20
18	20
17	19
18	19
19	19
19	20
19	20
19	19
20	20
20	19
20	19
18	20
17	20
18	19
17	21
18	19
18	21
17	21
18	20
19	20
19	19
19	19
22	19
22	20
21	20
18	19
19	19
19	20
20	19
18	20
19	20
19	20
20	20
18	21
19	20
19	20
20	20
19	20
18	20
19	20
19	20
20	21
19	19
20	20
20	19
22	20
23	20
18	21
19	21
18	20
19	19
18	20
19	20
18	20
19	20
22	20
23	29
19	21
20	21
19	20
20	19
19	20
20	19
19	20
20	21
22	19
23	20
13	20
14	20
13	20
14	21
13	20
14	22
11	19
17	21
19	20
20	20
11	20
896	170
22	36
16	20
15	19
25	31
13	23
20	21
25	24
21	24
13	20
17	21
18	20
18	20
19	21
23	22
30	27
18	23
19	21
20	20
22	20
19	20
14	20
15	22
14	22
18	21
15	22
24	21
18	21
19	21
20	22
13	22
16	21
24	21
25	24
28	21
17	23
20	20
12	21
20	21
21	22
24	21
13	20
16	22
18	20
23	22
13	21
16	20
16	21
25	41
30	20
13	23
8	50
18	21
21	20
16	20
16	21
16	21
17	21
13	21
13	20
14	21
23	21
26	29
26	20
26	31
26	20
27	20
15	24
16	21
19	20
17	22
14	20
12	21
13	20
12	20
13	20
12	21
13	20
16	27
23	20
23	22
23	20
26	30
26	21
26	21
30	21
30	21
30	20
20	22
19	29
25	23
17	23
17	19
20	20
20	21
20	22
24	21
24	21
24	21
16	20
21	20
16	21
25	24
16	23
22	22
17	20
15	21
23	21
17	21
27	25
21	24
11	21
23	21
22	21
21	21
16	20
21	20
16	21
25	24
16	23
22	21
17	21
15	21
13	20
17	21
27	25
21	23
12	20
12	21
13	20
19	20
20	20
14	21
15	20
10	20
27	23
27	22
11	25
18	20
26	73
13	23
21	20
22	22
34	26
13	22
14	20
15	21
25	30
23	23
24	21
36	25
34	21
46	21
20	24
30	24
24	24
33	24
30	20
39	21
9	36
26	23
26	21
10	24
23	21
11	21
18	21
23	20
12	22
9	21
8	29
25	23
30	22
24	22
26	24
21	23
23	21
23	22
23	21
26	23
12	24
13	22
18	22
22	20
13	20
19	22
14	20
14	21
24	20
18	20
17	31
24	21
33	22
18	24
26	31
33	19
31	20
19	24
28	25
26	21
23	24
22	20
21	21
20	21
16	22
14	21
25	24
23	22
20	22
19	22
24	20
28	25
31	22
21	22
15	20
13	20
11	21
14	22
12	20
19	22
22	21
38	24
28	22
25	21
18	90
16	20
16	20
14	21
24	19
22	22
19	112
30	24
28	21
25	20
24	22
43	24
33	27
34	20
17	24
20	20
14	20
19	20
20	21
24	21
28	30
23	23
26	25
29	21
34	74
25	21
23	25
20	21
15	21
27	36
25	19
28	20
26	21
20	24
21	21
19	21
22	21
20	20
13	20
29	24
25	20
26	21
24	23
24	20
19	20
27	23
18	23
14	20
12	21
13	20
21	20
31	24
12	23
14	20
25	23
25	21
21	23
22	21
20	21
20	22
18	21
29	24
29	20
25	21
26	21
24	23
24	20
21	20
30	24
28	21
26	20
25	22
23	24
20	21
21	22
26	24
15	24
15	20
15	21
16	20
28	24
26	22
19	24
21	20
22	21
21	20
26	23
20	23
20	21
20	21
17	20
25	24
24	24
16	21
12	21
12	21
12	21
13	20
17	21
18	21
18	21
21	21
22	22
15	20
16	21
16	21
16	21
17	21
7	27
23	33
26	24
24	23
33	24
36	20
27	20
21	24
24	22
11	21
12	20
13	21
16	108
12	21
20	21
10	22
17	21
12	20
11	21
9	19
12	20
22	20
16	21
12	22
14	20
10	20
12	21
17	21
17	21
22	21
16	20
24	21
19	20
18	21
26	56
31	19
20	24
30	23
28	21
33	21
20	25
21	19
20	21
21	20
20	22
21	22
20	20
21	20
18	22
21	22
21	19
29	32
30	20
29	78
29	21
31	20
26	20
31	20
27	20
38	21
13	23
14	21
14	22
17	21
19	21
18	20
25	24
14	22
14	21
18	21
19	72
18	21
19	21
12	21
14	20
16	21
21	21
16	21
24	22
16	21
20	20
19	21
20	20
19	19
20	21
19	21
20	20
20	20
21	21
19	32
20	20
19	21
20	21
19	20
20	20
20	21
21	21
19	20
20	20
19	20
20	21
19	21
20	22
20	22
21	20
19	31
20	21
19	20
20	21
19	21
20	19
20	20
21	21
26	30
26	19
28	20
28	19
28	20
28	20
26	21
26	19
28	21
28	20
28	20
28	21
26	19
26	21
28	21
28	21
28	21
28	20
18	24
17	22
15	21
13	20
13	20
14	21
24	20
22	20
33	24
26	21
17	23
14	21
22	21
23	20
20	21
21	177
20	21
21	20
10	22
16	20
17	20
18	21
21	21
22	21
15	20
15	21
28	23
19	23
14	82
22	93
14	21
22	20
12	20
20	21
12	21
17	21
15	21
16	21
15	20
16	21
15	20
16	22
15	20
16	20
13	20
13	20
24	21
13	20
24	21
18	20
19	20
16	20
17	22
16	21
17	20
15	20
15	59
26	79
15	24
26	23
16	23
16	20
16	20
17	22
16	19
21	21
22	20
23	27
20	20
21	20
20	20
21	20
19	20
19	21
30	26
19	24
30	24
20	23
20	20
20	20
14	21
30	23
31	21
28	19
12	24
13	21
12	19
13	20
12	19
13	22
13	20
14	21
12	21
13	21
12	20
13	21
12	20
13	21
13	21
14	19
12	21
13	21
12	22
13	29
12	20
13	22
13	21
14	21
12	21
13	25
12	21
13	20
12	21
13	20
13	21
14	21
22	21
19	22
19	20
21	22
21	21
21	20
21	21
19	22
19	20
21	19
21	19
21	20
21	22
19	23
19	20
21	22
21	21
21	22
21	22
24	21
14	32
19	20
13	21
19	20
18	21
26	31
27	20
26	21
27	21
27	22
28	20
27	21
26	22
27	21
17	106
18	21
17	20
18	20
17	21
18	20
17	21
18	21
17	20
18	21
17	21
18	21
17	20
18	19
17	21
18	20
17	21
18	21
19	22
19	21
19	21
19	21
20	21
20	21
20	22
18	20
17	21
18	20
17	21
18	75
18	21
17	21
18	19
19	20
19	20
19	20
22	21
22	21
21	21
18	21
19	86
19	31
20	32
18	31
19	21
19	20
20	21
18	21
19	21
19	21
20	21
19	21
18	20
19	20
19	21
20	21
19	21
20	21
20	21
22	21
23	20
18	21
19	20
18	21
19	21
18	20
19	21
18	21
19	20
22	20
23	21
19	20
20	21
19	22
20	21
19	21
20	20
19	21
20	21
22	22
23	21
13	20
14	20
13	20
14	26
13	20
14	21
11	20
17	21
19	21
20	21
11	22
4368	559
11600	112
1120	126
40	67
32	41
40	28
24	26
32	24
24	35
32	144
200	167
200	143
24	71
32	183
24	53
32	72
6	58
5	67
32	76
3	64
128	98
1	44
32	41
8	26
200	91
32	39
304	96
32	55
304	172
304	109
304	51
304	50
64	42
304	51
304	51
304	47
304	138
128	128
304	95
304	73
304	54
304	52
304	52
304	47
304	46
304	47
256	109
304	44
304	48
304	62
304	54
304	50
304	50
304	2194
304	46
304	46
304	50
304	47
304	103
304	48
200	42
200	33
24	142
24	31
32	32
8	73
8	64
8	56
10	72
9	72
9	46
128	61
128	56
5	59
192	50
4	44
3	37
32	46
2	66
128	111
11	31
32	33
8	50
200	44
304	59
304	49
304	47
512	94
304	56
304	158
304	58
304	47
304	108
304	48
304	96
304	47
304	198
304	55
304	52
304	54
304	46
304	101
304	2703
304	48
304	85
304	53
304	54
304	110
304	48
304	111
304	52
304	54
304	52
304	51
304	53
200	187
200	43
24	23
64	225
24	27
32	37
4	72
4	66
4	59
10	73
9	75
9	78
128	67
128	48
6	45
3	37
32	80
2	67
128	135
5	49
11	41
32	33
8	36
200	248
304	54
304	53
304	52
304	54
304	49
1024	220
304	60
304	56
304	50
304	128
304	62
304	54
304	57
304	51
304	47
304	53
304	55
304	51
304	50
304	56
304	47
304	58
304	52
304	52
304	52
304	1633
304	51
304	52
304	53
304	49
304	49
88	156
32	46
88	79
88	78
368	97
80	62
32	62
80	57
80	46
80	43
80	43
64	55
80	52
80	44
80	46
80	44
128	74
80	46
80	48
80	44
80	52
80	45
80	46
80	44
80	48
256	53
80	55
80	55
80	44
80	96
80	50
80	44
80	44
80	42
80	44
80	1682
80	52
80	50
80	49
80	47
80	47
80	47
512	211
80	52
80	48
80	48
80	98
80	48
80	47
80	47
80	49
80	47
80	47
80	47
80	48
80	46
80	46
80	49
80	48
80	48
80	50
80	46
80	47
80	115
80	43
80	51
80	92
80	46
80	43
80	44
80	43
80	49
80	44
80	50
80	96
1024	423
80	50
80	54
80	42
80	48
80	48
80	43
80	43
80	49
80	43
80	44
80	42
80	51
80	45
80	42
80	130
80	52
80	41
80	44
80	44
80	48
80	43
80	43
80	41
80	49
80	43
80	134
80	45
80	49
80	43
80	46
80	44
80	50
80	97
80	331
80	76
80	69
80	46
80	50
80	49
80	51
80	47
80	47
80	48
80	50
80	48
80	65
80	49
80	283
80	46
80	47
80	50
80	49
80	48
80	51
80	45
80	50
80	41
80	53
80	50
80	53
80	43
80	43
80	44
80	51
2048	191
80	65
80	46
80	55
80	42
80	2088
80	44
80	52
80	43
80	105
80	44
80	50
80	44
80	44
80	44
80	49
80	44
80	43
80	50
80	49
80	43
80	43
80	44
80	49
80	44
80	42
80	43
80	49
80	42
80	44
80	43
80	50
80	43
80	53
80	44
80	53
80	45
80	44
80	45
80	54
80	42
80	106
80	42
80	49
80	44
80	41
80	44
80	1759
80	102
80	45
80	44
80	50
80	44
80	44
80	41
80	94
80	46
80	49
80	47
80	49
80	44
80	41
80	43
80	50
80	43
80	45
80	43
80	48
80	95
80	43
80	46
80	50
80	144
80	50
80	46
80	125
80	42
80	42
80	49
80	51
80	43
80	92
80	43
80	50
80	46
80	49
80	45
80	48
80	43
80	191
80	1886
80	49
80	47
80	48
80	221
80	354
80	44
80	115
80	45
80	51
80	94
80	154
80	48
80	50
80	91
80	44
80	42
80	46
80	46
80	42
80	97
80	144
80	45
80	118
80	45
80	158
80	47
80	44
80	49
80	110
80	48
80	96
80	44
80	50
80	46
80	43
80	44
80	145
80	43
4096	2242
80	219
80	52
80	46
80	50
80	53
80	48
80	49
80	132
80	53
80	54
80	46
80	49
80	53
80	52
80	48
80	45
80	412
80	164
80	48
80	50
80	45
80	198
80	68
80	53
80	166
80	1399
80	51
80	42
80	103
80	125
80	44
80	51
80	45
80	48
80	44
80	46
80	197
80	56
80	47
80	52
80	43
80	57
80	44
80	42
80	42
80	52
80	43
80	164
80	42
80	51
80	100
80	254
80	44
80	49
80	49
80	44
80	51
80	149
80	44
80	44
80	43
80	113
80	44
80	45
80	43
80	50
80	42
80	2324
80	47
80	48
80	43
80	43
80	44
80	109
80	61
80	48
80	42
80	52
80	43
80	98
80	48
80	51
80	43
80	45
80	44
80	54
80	44
80	45
80	44
80	49
80	44
80	46
80	46
80	49
80	52
80	52
80	42
80	51
80	111
80	43
80	43
80	49
80	46
80	46
80	48
80	52
80	47
80	54
80	43
80	48
80	1839
80	46
80	236
80	128
80	47
80	124
80	48
80	173
80	44
80	47
80	246
80	208
80	181
80	115
80	48
80	57
80	148
80	45
80	140
80	142
80	63
80	51
80	133
80	228
80	44
80	47
80	52
80	134
80	128
80	93
80	48
80	51
80	114
80	140
80	44
80	51
80	100
80	43
80	197
80	57
80	241
80	359
80	172
80	4546
80	53
80	54
80	233
80	124
80	48
80	49
80	50
80	50
80	90
80	51
80	51
80	157
80	56
80	48
80	49
80	51
80	45
80	48
80	47
80	60
80	124
80	44
80	149
80	50
80	51
80	48
80	46
80	102
80	45
80	123
80	176
80	53
80	46
80	49
80	152
80	94
80	46
80	113
80	129
80	112
80	131
80	3604
80	55
80	112
80	101
80	424
80	147
80	101
80	46
80	49
80	51
80	52
80	49
80	45
80	118
80	153
80	94
80	141
80	46
80	51
80	107
80	126
80	46
80	51
80	50
80	46
80	155
80	140
80	109
80	159
80	44
80	50
80	165
80	44
80	452
80	371
80	103
80	357
80	111
80	44
80	103
80	124
80	50
80	131
80	4796
80	218
80	45
80	159
80	151
80	95
80	102
80	121
80	170
80	168
80	47
80	94
80	150
80	272
80	127
80	128
80	257
80	105
8192	3651
80	1017
80	64
80	58
80	104
80	66
80	57
80	50
80	52
80	352
80	123
80	50
80	58
80	108
80	324
80	52
80	206
80	47
80	47
80	50
80	52
80	60
80	49
80	51
80	50
80	50
80	50
80	45
80	44
80	49
80	47
80	218
80	338
80	50
80	49
80	47
80	46
80	98
80	300
80	143
80	141
80	49
80	58
80	342
80	68
80	50
80	53
80	61
80	111
80	49
80	47
80	50
80	45
80	52
80	45
80	51
80	94
80	90
80	109
80	49
80	49
80	59
80	45
80	52
80	45
80	47
80	49
80	2775
80	51
80	44
80	103
80	66
80	50
80	46
80	43
80	68
80	49
80	107
80	43
80	104
80	47
80	47
80	97
80	51
80	43
80	42
80	44
80	152
80	44
80	52
80	45
80	67
80	44
80	43
80	44
80	51
80	44
80	46
80	43
80	50
80	43
80	42
80	45
80	67
80	97
80	44
80	44
80	49
80	97
80	47
80	1911
80	61
80	43
80	92
80	41
80	48
80	43
80	43
